Time,Tariff Rate (₹/kWh),TOU Rate Category
2024-07-07 07:57:00,5.0,Moderate
2024-07-07 08:02:00,5.0,Moderate
2024-07-07 08:08:00,5.0,Moderate
2024-07-07 08:13:00,5.0,Moderate
2024-07-07 08:18:00,5.0,Moderate
2024-07-07 08:24:00,5.0,Moderate
2024-07-07 08:30:00,5.0,Moderate
2024-07-07 08:35:00,5.0,Moderate
2024-07-07 08:40:00,5.0,Moderate
2024-07-07 08:45:00,5.0,Moderate
2024-07-07 08:50:00,5.0,Moderate
2024-07-07 08:56:00,5.0,Moderate
2024-07-07 09:01:00,5.0,Moderate
2024-07-07 09:06:00,5.0,Moderate
2024-07-07 09:11:00,5.0,Moderate
2024-07-07 09:16:00,5.0,Moderate
2024-07-07 09:22:00,5.0,Moderate
2024-07-07 09:28:00,5.0,Moderate
2024-07-07 09:32:00,5.0,Moderate
2024-07-07 09:33:00,5.0,Moderate
2024-07-07 09:38:00,5.0,Moderate
2024-07-07 09:43:00,5.0,Moderate
2024-07-07 09:48:00,5.0,Moderate
2024-07-07 09:53:00,5.0,Moderate
2024-07-07 09:58:00,5.0,Moderate
2024-07-07 10:03:00,5.0,Moderate
2024-07-07 10:09:00,5.0,Moderate
2024-07-07 10:14:00,5.0,Moderate
2024-07-07 10:19:00,5.0,Moderate
2024-07-07 10:25:00,5.0,Moderate
2024-07-07 10:30:00,5.0,Moderate
2024-07-07 10:35:00,5.0,Moderate
2024-07-07 10:40:00,5.0,Moderate
2024-07-07 10:46:00,5.0,Moderate
2024-07-07 10:51:00,5.0,Moderate
2024-07-07 10:56:00,5.0,Moderate
2024-07-07 11:01:00,5.0,Moderate
2024-07-07 11:06:00,5.0,Moderate
2024-07-07 11:11:00,5.0,Moderate
2024-07-07 11:18:00,5.0,Moderate
2024-07-07 11:23:00,5.0,Moderate
2024-07-07 11:28:00,5.0,Moderate
2024-07-07 11:34:00,5.0,Moderate
2024-07-07 11:39:00,5.0,Moderate
2024-07-07 11:44:00,5.0,Moderate
2024-07-07 11:49:00,5.0,Moderate
2024-07-07 11:54:00,5.0,Moderate
2024-07-07 12:00:00,5.0,Moderate
2024-07-07 12:05:00,5.0,Moderate
2024-07-07 12:10:00,5.0,Moderate
2024-07-07 12:15:00,5.0,Moderate
2024-07-07 12:20:00,5.0,Moderate
2024-07-07 12:27:00,5.0,Moderate
2024-07-07 12:32:00,5.0,Moderate
2024-07-07 12:33:00,5.0,Moderate
2024-07-07 12:37:00,5.0,Moderate
2024-07-07 12:42:00,5.0,Moderate
2024-07-07 12:47:00,5.0,Moderate
2024-07-07 12:48:00,5.0,Moderate
2024-07-07 12:52:00,5.0,Moderate
2024-07-07 12:57:00,5.0,Moderate
2024-07-07 13:02:00,5.0,Moderate
2024-07-07 13:08:00,5.0,Moderate
2024-07-07 13:13:00,5.0,Moderate
2024-07-07 13:19:00,5.0,Moderate
2024-07-07 13:21:00,5.0,Moderate
2024-07-07 13:24:00,5.0,Moderate
2024-07-07 13:30:00,5.0,Moderate
2024-07-07 13:35:00,5.0,Moderate
2024-07-07 13:40:00,5.0,Moderate
2024-07-07 13:41:00,5.0,Moderate
2024-07-07 13:46:00,5.0,Moderate
2024-07-07 13:51:00,5.0,Moderate
2024-07-07 13:51:00,5.0,Moderate
2024-07-07 13:57:00,5.0,Moderate
2024-07-07 14:02:00,5.0,Moderate
2024-07-07 14:07:00,5.0,Moderate
2024-07-07 14:12:00,5.0,Moderate
2024-07-07 14:17:00,5.0,Moderate
2024-07-07 14:23:00,5.0,Moderate
2024-07-07 14:26:00,5.0,Moderate
2024-07-07 14:26:00,5.0,Moderate
2024-07-07 14:30:00,5.0,Moderate
2024-07-07 14:35:00,5.0,Moderate
2024-07-07 14:40:00,5.0,Moderate
2024-07-07 14:45:00,5.0,Moderate
2024-07-07 14:46:00,5.0,Moderate
2024-07-07 14:50:00,5.0,Moderate
2024-07-07 14:55:00,5.0,Moderate
2024-07-07 15:00:00,5.0,Moderate
2024-07-07 15:05:00,5.0,Moderate
2024-07-07 15:08:00,5.0,Moderate
2024-07-07 15:10:00,5.0,Moderate
2024-07-07 15:15:00,5.0,Moderate
2024-07-07 15:15:00,5.0,Moderate
2024-07-07 15:16:00,5.0,Moderate
2024-07-07 15:20:00,5.0,Moderate
2024-07-07 15:25:00,5.0,Moderate
2024-07-07 15:26:00,5.0,Moderate
2024-07-07 15:29:00,5.0,Moderate
2024-07-07 15:34:00,5.0,Moderate
2024-07-07 15:39:00,5.0,Moderate
2024-07-07 15:44:00,5.0,Moderate
2024-07-07 15:45:00,5.0,Moderate
2024-07-07 15:49:00,5.0,Moderate
2024-07-07 15:54:00,5.0,Moderate
2024-07-07 15:59:00,5.0,Moderate
2024-07-07 16:04:00,5.0,Moderate
2024-07-07 16:09:00,5.0,Moderate
2024-07-07 16:11:00,5.0,Moderate
2024-07-07 16:15:00,5.0,Moderate
2024-07-07 16:20:00,5.0,Moderate
2024-07-07 16:25:00,5.0,Moderate
2024-07-07 16:30:00,5.0,Moderate
2024-07-07 16:34:00,5.0,Moderate
2024-07-07 16:36:00,5.0,Moderate
2024-07-07 16:40:00,5.0,Moderate
2024-07-07 16:45:00,5.0,Moderate
2024-07-07 16:50:00,5.0,Moderate
2024-07-07 16:55:00,5.0,Moderate
2024-07-07 17:01:00,5.0,Moderate
2024-07-07 17:05:00,5.0,Moderate
2024-07-07 17:09:00,5.0,Moderate
2024-07-07 17:14:00,5.0,Moderate
2024-07-07 17:19:00,5.0,Moderate
2024-07-07 17:24:00,5.0,Moderate
2024-07-07 17:30:00,5.0,Moderate
2024-07-07 17:35:00,5.0,Moderate
2024-07-07 17:40:00,5.0,Moderate
2024-07-07 17:46:00,5.0,Moderate
2024-07-07 17:50:00,5.0,Moderate
2024-07-07 17:56:00,5.0,Moderate
2024-07-07 18:01:00,5.0,Moderate
2024-07-07 18:06:00,5.0,Moderate
2024-07-07 18:11:00,5.0,Moderate
2024-07-07 18:17:00,5.0,Moderate
2024-07-07 18:23:00,5.0,Moderate
2024-07-07 18:28:00,5.0,Moderate
2024-07-07 18:33:00,5.0,Moderate
2024-07-07 18:38:00,5.0,Moderate
2024-07-07 18:44:00,5.0,Moderate
2024-07-07 18:49:00,5.0,Moderate
2024-07-07 18:54:00,5.0,Moderate
2024-07-07 18:59:00,5.0,Moderate
2024-07-07 19:04:00,8.0,High
2024-07-07 19:09:00,8.0,High
2024-07-07 19:15:00,8.0,High
2024-07-07 19:21:00,8.0,High
2024-07-07 19:26:00,8.0,High
2024-07-07 19:32:00,8.0,High
2024-07-07 19:37:00,8.0,High
2024-07-07 19:38:00,8.0,High
2024-07-07 19:42:00,8.0,High
2024-07-07 19:46:00,8.0,High
2024-07-07 19:48:00,8.0,High
2024-07-07 19:53:00,8.0,High
2024-07-07 19:58:00,8.0,High
2024-07-07 20:03:00,8.0,High
2024-07-07 20:08:00,8.0,High
2024-07-07 20:13:00,8.0,High
2024-07-07 20:19:00,8.0,High
2024-07-07 20:25:00,8.0,High
2024-07-07 20:31:00,8.0,High
2024-07-07 20:36:00,8.0,High
2024-07-07 20:41:00,8.0,High
2024-07-07 20:46:00,8.0,High
2024-07-07 20:51:00,8.0,High
2024-07-07 20:57:00,8.0,High
2024-07-07 21:02:00,8.0,High
2024-07-07 21:07:00,8.0,High
2024-07-07 21:12:00,8.0,High
2024-07-07 21:19:00,8.0,High
2024-07-07 21:24:00,8.0,High
2024-07-07 21:29:00,8.0,High
2024-07-07 21:35:00,8.0,High
2024-07-07 21:40:00,8.0,High
2024-07-07 21:45:00,8.0,High
2024-07-07 21:50:00,8.0,High
2024-07-07 21:56:00,8.0,High
2024-07-07 22:01:00,8.0,High
2024-07-07 22:06:00,8.0,High
2024-07-07 22:11:00,8.0,High
2024-07-07 22:17:00,8.0,High
2024-07-07 22:23:00,8.0,High
2024-07-07 22:28:00,8.0,High
2024-07-07 22:34:00,8.0,High
2024-07-07 22:39:00,8.0,High
2024-07-07 22:44:00,8.0,High
2024-07-07 22:49:00,8.0,High
2024-07-07 22:55:00,8.0,High
2024-07-07 23:00:00,8.0,High
2024-07-07 23:05:00,8.0,High
2024-07-07 23:10:00,8.0,High
2024-07-07 23:15:00,8.0,High
2024-07-07 23:22:00,8.0,High
2024-07-07 23:27:00,8.0,High
2024-07-07 23:32:00,8.0,High
2024-07-07 23:37:00,8.0,High
2024-07-07 23:42:00,8.0,High
2024-07-07 23:47:00,8.0,High
2024-07-07 23:53:00,8.0,High
2024-07-07 23:58:00,8.0,High
2024-07-08 00:03:00,3.0,Low
2024-07-08 00:08:00,3.0,Low
2024-07-08 00:13:00,3.0,Low
2024-07-08 00:18:00,3.0,Low
2024-07-08 00:25:00,3.0,Low
2024-07-08 00:30:00,3.0,Low
2024-07-08 00:35:00,3.0,Low
2024-07-08 00:40:00,3.0,Low
2024-07-08 00:45:00,3.0,Low
2024-07-08 00:51:00,3.0,Low
2024-07-08 00:56:00,3.0,Low
2024-07-08 01:01:00,3.0,Low
2024-07-08 01:06:00,3.0,Low
2024-07-08 01:13:00,3.0,Low
2024-07-08 01:18:00,3.0,Low
2024-07-08 01:23:00,3.0,Low
2024-07-08 01:28:00,3.0,Low
2024-07-08 01:34:00,3.0,Low
2024-07-08 01:39:00,3.0,Low
2024-07-08 01:44:00,3.0,Low
2024-07-08 01:49:00,3.0,Low
2024-07-08 01:55:00,3.0,Low
2024-07-08 02:00:00,3.0,Low
2024-07-08 02:05:00,3.0,Low
2024-07-08 02:10:00,3.0,Low
2024-07-08 02:15:00,3.0,Low
2024-07-08 02:22:00,3.0,Low
2024-07-08 02:27:00,3.0,Low
2024-07-08 02:32:00,3.0,Low
2024-07-08 02:38:00,3.0,Low
2024-07-08 02:43:00,3.0,Low
2024-07-08 02:48:00,3.0,Low
2024-07-08 02:53:00,3.0,Low
2024-07-08 02:59:00,3.0,Low
2024-07-08 03:04:00,3.0,Low
2024-07-08 03:09:00,3.0,Low
2024-07-08 03:14:00,3.0,Low
2024-07-08 03:21:00,3.0,Low
2024-07-08 03:26:00,3.0,Low
2024-07-08 03:31:00,3.0,Low
2024-07-08 03:36:00,3.0,Low
2024-07-08 03:42:00,3.0,Low
2024-07-08 03:47:00,3.0,Low
2024-07-08 03:53:00,3.0,Low
2024-07-08 03:58:00,3.0,Low
2024-07-08 04:03:00,3.0,Low
2024-07-08 04:08:00,3.0,Low
2024-07-08 04:13:00,3.0,Low
2024-07-08 04:19:00,3.0,Low
2024-07-08 04:25:00,3.0,Low
2024-07-08 04:30:00,3.0,Low
2024-07-08 04:36:00,3.0,Low
2024-07-08 04:41:00,3.0,Low
2024-07-08 04:46:00,3.0,Low
2024-07-08 04:51:00,3.0,Low
2024-07-08 04:57:00,3.0,Low
2024-07-08 05:02:00,3.0,Low
2024-07-08 05:07:00,3.0,Low
2024-07-08 05:11:00,3.0,Low
2024-07-08 05:11:00,3.0,Low
2024-07-08 05:12:00,3.0,Low
2024-07-08 05:17:00,3.0,Low
2024-07-08 05:19:00,3.0,Low
2024-07-08 05:20:00,3.0,Low
2024-07-08 05:23:00,3.0,Low
2024-07-08 05:28:00,3.0,Low
2024-07-08 05:34:00,3.0,Low
2024-07-08 05:39:00,3.0,Low
2024-07-08 05:45:00,3.0,Low
2024-07-08 05:50:00,3.0,Low
2024-07-08 05:55:00,3.0,Low
2024-07-08 06:00:00,3.0,Low
2024-07-08 06:05:00,3.0,Low
2024-07-08 06:10:00,3.0,Low
2024-07-08 06:16:00,3.0,Low
2024-07-08 06:21:00,3.0,Low
2024-07-08 06:27:00,3.0,Low
2024-07-08 06:33:00,3.0,Low
2024-07-08 06:37:00,3.0,Low
2024-07-08 06:43:00,3.0,Low
2024-07-08 06:48:00,3.0,Low
2024-07-08 06:53:00,3.0,Low
2024-07-08 06:58:00,3.0,Low
2024-07-08 07:04:00,5.0,Moderate
2024-07-08 07:09:00,5.0,Moderate
2024-07-08 07:14:00,5.0,Moderate
2024-07-08 07:19:00,5.0,Moderate
2024-07-08 07:25:00,5.0,Moderate
2024-07-08 07:31:00,5.0,Moderate
2024-07-08 07:36:00,5.0,Moderate
2024-07-08 07:41:00,5.0,Moderate
2024-07-08 07:47:00,5.0,Moderate
2024-07-08 07:52:00,5.0,Moderate
2024-07-08 07:57:00,5.0,Moderate
2024-07-08 08:02:00,5.0,Moderate
2024-07-08 08:07:00,5.0,Moderate
2024-07-08 08:12:00,5.0,Moderate
2024-07-08 08:17:00,5.0,Moderate
2024-07-08 08:24:00,5.0,Moderate
2024-07-08 08:29:00,5.0,Moderate
2024-07-08 08:34:00,5.0,Moderate
2024-07-08 08:39:00,5.0,Moderate
2024-07-08 08:44:00,5.0,Moderate
2024-07-08 08:50:00,5.0,Moderate
2024-07-08 08:55:00,5.0,Moderate
2024-07-08 09:00:00,5.0,Moderate
2024-07-08 09:05:00,5.0,Moderate
2024-07-08 09:10:00,5.0,Moderate
2024-07-08 09:16:00,5.0,Moderate
2024-07-08 09:22:00,5.0,Moderate
2024-07-08 09:27:00,5.0,Moderate
2024-07-08 09:33:00,5.0,Moderate
2024-07-08 09:38:00,5.0,Moderate
2024-07-08 09:43:00,5.0,Moderate
2024-07-08 09:48:00,5.0,Moderate
2024-07-08 09:53:00,5.0,Moderate
2024-07-08 09:59:00,5.0,Moderate
2024-07-08 10:04:00,5.0,Moderate
2024-07-08 10:09:00,5.0,Moderate
2024-07-08 10:14:00,5.0,Moderate
2024-07-08 10:19:00,5.0,Moderate
2024-07-08 10:26:00,5.0,Moderate
2024-07-08 10:31:00,5.0,Moderate
2024-07-08 10:36:00,5.0,Moderate
2024-07-08 10:42:00,5.0,Moderate
2024-07-08 10:47:00,5.0,Moderate
2024-07-08 10:52:00,5.0,Moderate
2024-07-08 10:57:00,5.0,Moderate
2024-07-08 11:03:00,5.0,Moderate
2024-07-08 11:08:00,5.0,Moderate
2024-07-08 11:14:00,5.0,Moderate
2024-07-08 11:19:00,5.0,Moderate
2024-07-08 11:25:00,5.0,Moderate
2024-07-08 11:30:00,5.0,Moderate
2024-07-08 11:35:00,5.0,Moderate
2024-07-08 11:41:00,5.0,Moderate
2024-07-08 11:46:00,5.0,Moderate
2024-07-08 11:51:00,5.0,Moderate
2024-07-08 11:56:00,5.0,Moderate
2024-07-08 12:02:00,5.0,Moderate
2024-07-08 12:07:00,5.0,Moderate
2024-07-08 12:12:00,5.0,Moderate
2024-07-08 12:17:00,5.0,Moderate
2024-07-08 12:24:00,5.0,Moderate
2024-07-08 12:29:00,5.0,Moderate
2024-07-08 12:34:00,5.0,Moderate
2024-07-08 12:39:00,5.0,Moderate
2024-07-08 12:44:00,5.0,Moderate
2024-07-08 12:50:00,5.0,Moderate
2024-07-08 12:55:00,5.0,Moderate
2024-07-08 13:00:00,5.0,Moderate
2024-07-08 13:05:00,5.0,Moderate
2024-07-08 13:10:00,5.0,Moderate
2024-07-08 13:16:00,5.0,Moderate
2024-07-08 13:22:00,5.0,Moderate
2024-07-08 13:27:00,5.0,Moderate
2024-07-08 13:33:00,5.0,Moderate
2024-07-08 13:38:00,5.0,Moderate
2024-07-08 13:43:00,5.0,Moderate
2024-07-08 13:48:00,5.0,Moderate
2024-07-08 13:54:00,5.0,Moderate
2024-07-08 13:59:00,5.0,Moderate
2024-07-08 14:04:00,5.0,Moderate
2024-07-08 14:09:00,5.0,Moderate
2024-07-08 14:14:00,5.0,Moderate
2024-07-08 14:21:00,5.0,Moderate
2024-07-08 14:26:00,5.0,Moderate
2024-07-08 14:31:00,5.0,Moderate
2024-07-08 14:37:00,5.0,Moderate
2024-07-08 14:42:00,5.0,Moderate
2024-07-08 14:47:00,5.0,Moderate
2024-07-08 14:52:00,5.0,Moderate
2024-07-08 14:57:00,5.0,Moderate
2024-07-08 15:02:00,5.0,Moderate
2024-07-08 15:08:00,5.0,Moderate
2024-07-08 15:13:00,5.0,Moderate
2024-07-08 15:18:00,5.0,Moderate
2024-07-08 15:24:00,5.0,Moderate
2024-07-08 15:30:00,5.0,Moderate
2024-07-08 15:35:00,5.0,Moderate
2024-07-08 15:40:00,5.0,Moderate
2024-07-08 15:45:00,5.0,Moderate
2024-07-08 15:51:00,5.0,Moderate
2024-07-08 15:56:00,5.0,Moderate
2024-07-08 16:01:00,5.0,Moderate
2024-07-08 16:06:00,5.0,Moderate
2024-07-08 16:12:00,5.0,Moderate
2024-07-08 16:17:00,5.0,Moderate
2024-07-08 16:22:00,5.0,Moderate
2024-07-08 16:28:00,5.0,Moderate
2024-07-08 16:34:00,5.0,Moderate
2024-07-08 16:39:00,5.0,Moderate
2024-07-08 16:44:00,5.0,Moderate
2024-07-08 16:49:00,5.0,Moderate
2024-07-08 16:54:00,5.0,Moderate
2024-07-08 17:00:00,5.0,Moderate
2024-07-08 17:05:00,5.0,Moderate
2024-07-08 17:10:00,5.0,Moderate
2024-07-08 17:15:00,5.0,Moderate
2024-07-08 17:21:00,5.0,Moderate
2024-07-08 17:27:00,5.0,Moderate
2024-07-08 17:32:00,5.0,Moderate
2024-07-08 17:37:00,5.0,Moderate
2024-07-08 17:42:00,5.0,Moderate
2024-07-08 17:48:00,5.0,Moderate
2024-07-08 17:53:00,5.0,Moderate
2024-07-08 17:58:00,5.0,Moderate
2024-07-08 18:03:00,5.0,Moderate
2024-07-08 18:09:00,5.0,Moderate
2024-07-08 18:14:00,5.0,Moderate
2024-07-08 18:20:00,5.0,Moderate
2024-07-08 18:25:00,5.0,Moderate
2024-07-08 18:30:00,5.0,Moderate
2024-07-08 18:36:00,5.0,Moderate
2024-07-08 18:41:00,5.0,Moderate
2024-07-08 18:46:00,5.0,Moderate
2024-07-08 18:52:00,5.0,Moderate
2024-07-08 18:57:00,5.0,Moderate
2024-07-08 19:01:00,8.0,High
2024-07-08 19:07:00,8.0,High
2024-07-08 19:12:00,8.0,High
2024-07-08 19:17:00,8.0,High
2024-07-08 19:23:00,8.0,High
2024-07-08 19:29:00,8.0,High
2024-07-08 19:34:00,8.0,High
2024-07-08 19:39:00,8.0,High
2024-07-08 19:45:00,8.0,High
2024-07-08 19:50:00,8.0,High
2024-07-08 19:55:00,8.0,High
2024-07-08 20:00:00,8.0,High
2024-07-08 20:05:00,8.0,High
2024-07-08 20:10:00,8.0,High
2024-07-08 20:16:00,8.0,High
2024-07-08 20:21:00,8.0,High
2024-07-08 20:26:00,8.0,High
2024-07-08 20:27:00,8.0,High
2024-07-08 20:32:00,8.0,High
2024-07-08 20:37:00,8.0,High
2024-07-08 20:42:00,8.0,High
2024-07-08 20:47:00,8.0,High
2024-07-08 20:48:00,8.0,High
2024-07-08 20:53:00,8.0,High
2024-07-08 20:58:00,8.0,High
2024-07-08 21:03:00,8.0,High
2024-07-08 21:09:00,8.0,High
2024-07-08 21:14:00,8.0,High
2024-07-08 21:20:00,8.0,High
2024-07-08 21:25:00,8.0,High
2024-07-08 21:31:00,8.0,High
2024-07-08 21:36:00,8.0,High
2024-07-08 21:41:00,8.0,High
2024-07-08 21:46:00,8.0,High
2024-07-08 21:51:00,8.0,High
2024-07-08 21:56:00,8.0,High
2024-07-08 22:02:00,8.0,High
2024-07-08 22:07:00,8.0,High
2024-07-08 22:12:00,8.0,High
2024-07-08 22:17:00,8.0,High
2024-07-08 22:22:00,8.0,High
2024-07-08 22:29:00,8.0,High
2024-07-08 22:34:00,8.0,High
2024-07-08 22:39:00,8.0,High
2024-07-08 22:45:00,8.0,High
2024-07-08 22:50:00,8.0,High
2024-07-08 22:55:00,8.0,High
2024-07-08 23:00:00,8.0,High
2024-07-08 23:05:00,8.0,High
2024-07-08 23:11:00,8.0,High
2024-07-08 23:16:00,8.0,High
2024-07-08 23:21:00,8.0,High
2024-07-08 23:27:00,8.0,High
2024-07-08 23:33:00,8.0,High
2024-07-08 23:38:00,8.0,High
2024-07-08 23:43:00,8.0,High
2024-07-08 23:49:00,8.0,High
2024-07-08 23:54:00,8.0,High
2024-07-08 23:59:00,8.0,High
2024-07-09 00:04:00,3.0,Low
2024-07-09 00:09:00,3.0,Low
2024-07-09 00:14:00,3.0,Low
2024-07-09 00:21:00,3.0,Low
2024-07-09 00:26:00,3.0,Low
2024-07-09 00:31:00,3.0,Low
2024-07-09 00:36:00,3.0,Low
2024-07-09 00:41:00,3.0,Low
2024-07-09 00:46:00,3.0,Low
2024-07-09 00:52:00,3.0,Low
2024-07-09 00:57:00,3.0,Low
2024-07-09 01:02:00,3.0,Low
2024-07-09 01:07:00,3.0,Low
2024-07-09 01:14:00,3.0,Low
2024-07-09 01:19:00,3.0,Low
2024-07-09 01:24:00,3.0,Low
2024-07-09 01:29:00,3.0,Low
2024-07-09 01:34:00,3.0,Low
2024-07-09 01:40:00,3.0,Low
2024-07-09 01:45:00,3.0,Low
2024-07-09 01:50:00,3.0,Low
2024-07-09 01:55:00,3.0,Low
2024-07-09 02:00:00,3.0,Low
2024-07-09 02:05:00,3.0,Low
2024-07-09 02:11:00,3.0,Low
2024-07-09 02:16:00,3.0,Low
2024-07-09 02:22:00,3.0,Low
2024-07-09 02:27:00,3.0,Low
2024-07-09 02:33:00,3.0,Low
2024-07-09 02:38:00,3.0,Low
2024-07-09 02:43:00,3.0,Low
2024-07-09 02:48:00,3.0,Low
2024-07-09 02:54:00,3.0,Low
2024-07-09 02:59:00,3.0,Low
2024-07-09 03:04:00,3.0,Low
2024-07-09 03:09:00,3.0,Low
2024-07-09 03:14:00,3.0,Low
2024-07-09 03:20:00,3.0,Low
2024-07-09 03:26:00,3.0,Low
2024-07-09 03:31:00,3.0,Low
2024-07-09 03:37:00,3.0,Low
2024-07-09 03:42:00,3.0,Low
2024-07-09 03:47:00,3.0,Low
2024-07-09 03:52:00,3.0,Low
2024-07-09 03:58:00,3.0,Low
2024-07-09 04:03:00,3.0,Low
2024-07-09 04:10:00,3.0,Low
2024-07-09 04:15:00,3.0,Low
2024-07-09 04:20:00,3.0,Low
2024-07-09 04:25:00,3.0,Low
2024-07-09 04:31:00,3.0,Low
2024-07-09 04:36:00,3.0,Low
2024-07-09 04:41:00,3.0,Low
2024-07-09 04:46:00,3.0,Low
2024-07-09 04:51:00,3.0,Low
2024-07-09 04:56:00,3.0,Low
2024-07-09 05:01:00,3.0,Low
2024-07-09 05:06:00,3.0,Low
2024-07-09 05:12:00,3.0,Low
2024-07-09 05:17:00,3.0,Low
2024-07-09 05:23:00,3.0,Low
2024-07-09 05:28:00,3.0,Low
2024-07-09 05:34:00,3.0,Low
2024-07-09 05:39:00,3.0,Low
2024-07-09 05:44:00,3.0,Low
2024-07-09 05:49:00,3.0,Low
2024-07-09 05:55:00,3.0,Low
2024-07-09 06:00:00,3.0,Low
2024-07-09 06:05:00,3.0,Low
2024-07-09 06:10:00,3.0,Low
2024-07-09 06:15:00,3.0,Low
2024-07-09 06:20:00,3.0,Low
2024-07-09 06:27:00,3.0,Low
2024-07-09 06:32:00,3.0,Low
2024-07-09 06:37:00,3.0,Low
2024-07-09 06:42:00,3.0,Low
2024-07-09 06:48:00,3.0,Low
2024-07-09 06:53:00,3.0,Low
2024-07-09 06:58:00,3.0,Low
2024-07-09 07:03:00,5.0,Moderate
2024-07-09 07:08:00,5.0,Moderate
2024-07-09 07:14:00,5.0,Moderate
2024-07-09 07:19:00,5.0,Moderate
2024-07-09 07:24:00,5.0,Moderate
2024-07-09 07:30:00,5.0,Moderate
2024-07-09 07:36:00,5.0,Moderate
2024-07-09 07:41:00,5.0,Moderate
2024-07-09 07:46:00,5.0,Moderate
2024-07-09 07:51:00,5.0,Moderate
2024-07-09 07:56:00,5.0,Moderate
2024-07-09 08:02:00,5.0,Moderate
2024-07-09 08:07:00,5.0,Moderate
2024-07-09 08:12:00,5.0,Moderate
2024-07-09 08:13:00,5.0,Moderate
2024-07-09 08:17:00,5.0,Moderate
2024-07-09 08:23:00,5.0,Moderate
2024-07-09 08:28:00,5.0,Moderate
2024-07-09 08:31:00,5.0,Moderate
2024-07-09 08:34:00,5.0,Moderate
2024-07-09 08:39:00,5.0,Moderate
2024-07-09 08:44:00,5.0,Moderate
2024-07-09 08:49:00,5.0,Moderate
2024-07-09 08:55:00,5.0,Moderate
2024-07-09 09:00:00,5.0,Moderate
2024-07-09 09:05:00,5.0,Moderate
2024-07-09 09:10:00,5.0,Moderate
2024-07-09 09:16:00,5.0,Moderate
2024-07-09 09:21:00,5.0,Moderate
2024-07-09 09:27:00,5.0,Moderate
2024-07-09 09:32:00,5.0,Moderate
2024-07-09 09:37:00,5.0,Moderate
2024-07-09 09:43:00,5.0,Moderate
2024-07-09 09:48:00,5.0,Moderate
2024-07-09 09:53:00,5.0,Moderate
2024-07-09 09:59:00,5.0,Moderate
2024-07-09 10:04:00,5.0,Moderate
2024-07-09 10:09:00,5.0,Moderate
2024-07-09 10:14:00,5.0,Moderate
2024-07-09 10:18:00,5.0,Moderate
2024-07-09 10:20:00,5.0,Moderate
2024-07-09 10:22:00,5.0,Moderate
2024-07-09 10:25:00,5.0,Moderate
2024-07-09 10:31:00,5.0,Moderate
2024-07-09 10:36:00,5.0,Moderate
2024-07-09 10:41:00,5.0,Moderate
2024-07-09 10:46:00,5.0,Moderate
2024-07-09 10:51:00,5.0,Moderate
2024-07-09 10:53:00,5.0,Moderate
2024-07-09 10:53:00,5.0,Moderate
2024-07-09 10:56:00,5.0,Moderate
2024-07-09 10:59:00,5.0,Moderate
2024-07-09 11:01:00,5.0,Moderate
2024-07-09 11:17:00,5.0,Moderate
2024-07-09 11:21:00,5.0,Moderate
2024-07-09 11:27:00,5.0,Moderate
2024-07-09 11:32:00,5.0,Moderate
2024-07-09 11:37:00,5.0,Moderate
2024-07-09 11:42:00,5.0,Moderate
2024-07-09 11:47:00,5.0,Moderate
2024-07-09 11:52:00,5.0,Moderate
2024-07-09 11:58:00,5.0,Moderate
2024-07-09 12:03:00,5.0,Moderate
2024-07-09 12:09:00,5.0,Moderate
2024-07-09 12:13:00,5.0,Moderate
2024-07-09 12:19:00,5.0,Moderate
2024-07-09 12:25:00,5.0,Moderate
2024-07-09 12:30:00,5.0,Moderate
2024-07-09 12:35:00,5.0,Moderate
2024-07-09 12:41:00,5.0,Moderate
2024-07-09 12:46:00,5.0,Moderate
2024-07-09 12:51:00,5.0,Moderate
2024-07-09 12:56:00,5.0,Moderate
2024-07-09 13:01:00,5.0,Moderate
2024-07-09 13:05:00,5.0,Moderate
2024-07-09 13:05:00,5.0,Moderate
2024-07-09 13:06:00,5.0,Moderate
2024-07-09 13:12:00,5.0,Moderate
2024-07-09 13:17:00,5.0,Moderate
2024-07-09 13:23:00,5.0,Moderate
2024-07-09 13:28:00,5.0,Moderate
2024-07-09 13:30:00,5.0,Moderate
2024-07-09 13:34:00,5.0,Moderate
2024-07-09 13:39:00,5.0,Moderate
2024-07-09 13:45:00,5.0,Moderate
2024-07-09 13:46:00,5.0,Moderate
2024-07-09 13:46:00,5.0,Moderate
2024-07-09 13:49:00,5.0,Moderate
2024-07-09 13:53:00,5.0,Moderate
2024-07-09 13:54:00,5.0,Moderate
2024-07-09 13:55:00,5.0,Moderate
2024-07-09 14:00:00,5.0,Moderate
2024-07-09 14:05:00,5.0,Moderate
2024-07-09 14:10:00,5.0,Moderate
2024-07-09 14:16:00,5.0,Moderate
2024-07-09 14:22:00,5.0,Moderate
2024-07-09 14:27:00,5.0,Moderate
2024-07-09 14:33:00,5.0,Moderate
2024-07-09 14:38:00,5.0,Moderate
2024-07-09 14:43:00,5.0,Moderate
2024-07-09 14:48:00,5.0,Moderate
2024-07-09 14:53:00,5.0,Moderate
2024-07-09 14:59:00,5.0,Moderate
2024-07-09 15:04:00,5.0,Moderate
2024-07-09 15:09:00,5.0,Moderate
2024-07-09 15:14:00,5.0,Moderate
2024-07-09 15:19:00,5.0,Moderate
